train_id,train_number,train_name,train_type
4083,55541,"HJP-BHBR PAS",SF
4084,55542,"BHBR-HJP PAS",SF
4085,55549,"BJU-HJP PASS",SF
4086,55550,"HJP-BJU PASS",SF
4087,55553,"SHC - SPJ PA",SF
4088,55554,"SPJ - SHC PA",SF
4089,55555,"SHC-SPJ PASS",SF
4090,55556,"SPJ-SHC PASS",SF
4091,55563,"PURNEA-SAHAR",SF
4092,55564,"SAHARSHA-PUR",SF
4093,55565,"SHC -SPJ PAS",SF
4094,55569,"DMH-SHC PASS",SF
4095,55570,"SHC-DMH PASS",SF
4096,55575,"DBG - BIRL P",SF
4097,55576,"BIRL - DBG P",SF
4098,55577,"SAKRI - BIRA",SF
4099,55578,"BIRL - SKI P",SF
4100,55601,"KYQ - LMG PA",SF
4101,55602,"LMG - KYQ PA",SF
4102,55603,"KOLONGPAR PA",SF
4103,55615,"GHY - SCL FA",SF
4104,55616,"SCL - GHY FA",SF
4105,55661,"MSSN - SCL P",SF
4106,55662,"SCL - MSSN P",SF
4107,55663,"AGTL - SCL P",SF
4108,55664,"SCL - AGTL P",SF
4109,55665,"SCL - JRBM P",SF
4110,55666,"JRBM - SCL P",SF
4111,55667,"SCL - BHRB P",SF
4112,55668,"BHRB - SCL P",SF
4113,55675,"AGTL - DMR",SF
4114,55676,"DMR - AGTL P",SF
4115,55677,"SCL - DMR PA",SF
4116,55678,"DMR - SCL PA",SF
4117,55681,"UDPU-AGTL PA",SF
4118,55682,"AGTL-UDPU PA",SF
4119,55683,"UDAIPUR-AGAR",SF
4120,55684,"AGARTALA-UDA",SF
4121,55687,"DLCR - SCL P",SF
4122,55688,"SCL - DLCR P",SF
4123,55689,"DLCR - BPB P",SF
4124,55690,"BPB - DLCR P",SF
4125,55701,"MLDT-KIR PAS",SF
4126,55702,"KIR-MLDT PAS",SF
4127,55703,"MLFC - KIR P",SF
4128,55704,"KIR - MLFC P",SF
4129,55707,"RDP-KIR PASS",SF
4130,55708,"KIR-RDP PASS",SF
4131,55709,"SQB-OMLF PAS",SF
4132,55710,"OMLF-SQB PAS",SF
4133,55711,"MLDT - NJP P",SF
4134,55712,"NJP - MLDT P",SF
4135,55713,"NJP - RNY PA",SF
4136,55714,"RNY - NJP PA",SF
4137,55719,"DKGN - BHNG",SF
4138,55720,"BHNG - DKGN",SF
4139,55721,"RNY - DKGN P",SF
4140,55722,"DKGN - RNY P",SF
4141,55725,"NJP-APDJ PAS",SF
4142,55726,"APDJ-NJP PAS",SF
4143,55727,"KIR - RDP PA",SF
4144,55728,"RDP - KIR PA",SF
4145,55733,"KIR - JBN PA",SF
4146,55734,"JBN - KIR PA",SF
4147,55749,"NJP - HDB PA",SF
4148,55750,"HDB - NJP PA",SF
4149,55753,"SIFHUNG PASS",SF
4150,55771,"MLFC - BNDP",SF
4151,55772,"BNDP - MLFC",SF
4152,55801,"MANAS RHINO",SF
4153,55803,"NBQ - GHY PA",SF
4154,55804,"GHY - NBQ PA",SF
4155,55811,"DBB - KYQ FA",SF
4156,55812,"KYQ - DBB FA",SF
4157,55813,"DKGN - MZS P",SF
4158,55814,"MZS - DKGN P",SF
4159,55819,"MNDP - GHY P",SF
4160,55820,"GHY - MNDP P",SF
4161,55823,"RPAN - DKGN",SF
4162,55824,"DKGN - RPAN",SF
4163,55861,"RNY-DKGN PAS",SF
4164,55862,"DKGN-RNY PAS",SF
4165,55901,"LMG - TSK PA",SF
4166,55902,"TSK - LMG PA",SF
4167,55903,"DMV-FKG-MXN",SF
4168,55904,"MXN-FKG-DMV",SF
4169,55909,"SLGR - DBRT",SF
4170,55910,"DBRT - SLGR",SF
4171,55913,"JTTN - TSK P",SF
4172,55914,"TSK - JTTN P",SF
4173,56001,"MAS-AJJ PASS",SF
4174,56002,"AJJ-MAS PASS",SF
4175,56003,"AJJ-CGL PASS",SF
4176,56004,"CGL-AJJ PASS",SF
4177,56007,"AJJ-KPD PASS",SF
4178,56008,"KPD-AJJ PASS",SF
4179,56011,"AJJ-HX PASSR",SF
4180,56012,"HX-AJJ PASSR",SF
4181,56013,"AJJ-VLR PASS",SF
4182,56014,"VLR-AJJ PASS",SF
4183,56033,"MV-MQ PASSR",SF
4184,56034,"MQ- MV PASSR",SF
4185,56035,"TCN-TEN PASS",SF
4186,56036,"TEN-TCN PASS",SF
4187,56037,"MS-PDY PASS",SF
4188,56038,"PDY-MS PASS",SF
4189,56041,"TPTY-PDY PAS",SF
4190,56042,"PDY-TPTY",SF
4191,56043,"GUV-TCR PASS",SF
4192,56044,"TCR-GUV PASS",SF
4193,56100,"ED-MTDM PASS",SF
4194,56101,"MTDM ED PASS",SF
4195,56102,"SA-MTDM PASS",SF
4196,56103,"MTDM-SA PASS",SF
4197,56105,"SA-KRR PASSR",SF
4198,56106,"KRR-SA PASSR",SF
4199,56109,"TPJ-ED PASS",SF
4200,56110,"ED-TPJ PASS",SF
4201,56111,"JTJ-ED PASS",SF
4202,56112,"ED-JTJ PASS",SF
4203,56113,"TPJ-MV PASS",SF
4204,56114,"MV-TPJ PASS",SF
4205,56115,"MV - TJ PASS",SF
4206,56116,"TJ - MV PASS",SF
4207,56136,"MTP UAM PASS",SF
4208,56137,"UAM MTP PASS",SF
4209,56138,"ONR UAM PASS",SF
4210,56139,"UAM ONR PASS",SF
4211,56141,"ONR-UAM PASS",SF
4212,56142,"UAM-ONR PASS",SF
4213,56144,"CBE MTP PASS",SF
4214,56145,"MTP CBE PASS",SF
4215,56146,"CBE-MTP PASS",SF
4216,56147,"MTP-CBE PASS",SF
4217,56149,"MTP-CBE SPL",SF
4218,56201,"CMNR-MYS PAS",SF
4219,56202,"MYS-CMNR PAS",SF
4220,56205,"NTW-MYS PASS",SF
4221,56206,"MYS-NTW PASS",SF
4222,56207,"CMNR-MYS",SF
4223,56215,"YPR-MYS PASS",SF
4224,56216,"MYS-YPR PASS",SF
4225,56217,"TLGP-SMET PA",SF
4226,56218,"SMET-TLGP PA",SF
4227,56221,"SBC-TK PASS",SF
4228,56222,"TK-SBC PASS",SF
4229,56223,"SBC-ASK PASS",SF
4230,56224,"ASK-SBC PASS",SF
4231,56227,"SBC-SMET PAS",SF
4232,56228,"SMET-SBC PAS",SF
4233,56231,"MYS-SBC PASS",SF
4234,56232,"SBC-MYS PASS",SF
4235,56241,"SA-YPR PASSR",SF
4236,56242,"YPR-SA PASSR",SF
4237,56261,"AJJ-SBC PASS",SF
4238,56262,"SBC-AJJ PASS",SF
4239,56265,"ASK-MYS PASS",SF
4240,56266,"MYS-ASK PASS",SF
4241,56269,"SMET-MYS PAS",SF
4242,56270,"MYS-SMET PAS",SF
4243,56271,"SMET-RRB PAS",SF
4244,56272,"RRB-SMET PAS",SF
4245,56273,"ASK-UBL PASS",SF
4246,56274,"UBL-ASK PASS",SF
4247,56276,"MYS-TLGP PAS",SF
4248,56277,"CMGR-YPR FAS",SF
4249,56278,"YPR-CMGR FAS",SF
4250,56281,"CMNR-SBC FAS",SF
4251,56282,"SBC-CMNR FAS",SF
4252,56300,"QLN ALLP PAS",SF
4253,56301,"ALLP - QLN P",SF
4254,56302,"ALLP ERS PAS",SF
4255,56303,"ERS ALLP PAS",SF
4256,56304,"NCJ-KTYM PAS",SF
4257,56305,"KTYM-QLN PAS",SF
4258,56307,"QLN TVC PASS",SF
4259,56308,"TVC  QLN  PA",SF
4260,56309,"QLN-TVC PASS",SF
4261,56310,"NCJ-TVC PASS",SF
4262,56311,"TVC-NCJ PASS",SF
4263,56317,"KCVL-NCJ PAS",SF
4264,56318,"NCJ-KCVL PAS",SF
4265,56319,"NCJ-CBE PASS",SF
4266,56320,"CBE-NCJ PASS",SF
4267,56323,"CBE-MAQ PASS",SF
4268,56324,"MAQ-CBE FAST",SF
4269,56331,"PUU-QLN PASS",SF
4270,56332,"QLN-PUU PASS",SF
4271,56333,"EDN-QLN PASS",SF
4272,56334,"QLN-EDN PASS",SF
4273,56361,"SRR-ERS PASS",SF
4274,56362,"ERS-NIL PASS",SF
4275,56363,"NIL-ERS PASS",SF
4276,56364,"ERS-SRR PASS",SF
4277,56370,"ERS-GUV PASS",SF
4278,56371,"GUV-ERS PASS",SF
4279,56377,"ALLP-KYJ PAS",SF
4280,56378,"KYJ-ALLP PAS",SF
4281,56379,"ERS-ALLP PAS",SF
4282,56380,"KYJ-ERS PASS",SF
4283,56381,"ERS-KYJ PASS",SF
4284,56384,"ALLP-ERS PAS",SF
4285,56385,"ERS-KTYM",SF
4286,56386,"KTYM-ERS PAS",SF
4287,56389,"ERS-KTYM PAS",SF
4288,56391,"ERS-QLN PASS",SF
4289,56392,"QLN-ERS PASS",SF
4290,56394,"QLN-KTYM PAS",SF
4291,56501,"BZA-UBL  PAS",SF
4292,56502,"UBL-BZA  PAS",SF
4293,56503,"YPR-BZA  PAS",SF
4294,56504,"BZA-YPR  PAS",SF
4295,56505,"BWT-MKM PASS",SF
4296,56506,"MKM-BWT PASS",SF
4297,56507,"MKM-SBC SWAR",SF
4298,56508,"SBC-MKMSWARN",SF
4299,56509,"MKM-SBC PASS",SF
4300,56510,"SBC-MKM PASS",SF
4301,56513,"NCR-SBC PASS",SF
4302,56514,"SBC-KIK PASS",SF
4303,56515,"SBC-UBL PASS",SF
4304,56516,"UBL-SBC PASS",SF
4305,56517,"CTA-HRR PASS",SF
4306,56518,"HRR-CTA PASS",SF
4307,56519,"JRU-CTA PASS",SF
4308,56520,"CTA-JRU PASS",SF
4309,56600,"CLT -SRR PAS",SF
4310,56601,"SRR-CLT PASS",SF
4311,56602,"CAN-SRR PASS",SF
4312,56603,"TCR-CAN PASS",SF
4313,56604,"SRR-CBE PASS",SF
4314,56605,"CBE-TCR PASS",SF
4315,56610,"NIL-PGT PASS",SF
4316,56611,"PGT-NIL PASS",SF
4317,56612,"NIL-SRR PASS",SF
4318,56613,"SRR-NIL PASS",SF
4319,56640,"MAQ-MAO PASS",SF
4320,56641,"MAO MAQ PASS",SF
4321,56642,"KBPR-MAQ PAS",SF
4322,56643,"MAQ-KBPR PAS",SF
4323,56646,"SBHR-MAQ PAS",SF
4324,56647,"MAQ-SBHR PAS",SF
4325,56650,"CAN-CBE PASS",SF
4326,56651,"CBE-CAN PASS",SF
4327,56652,"CAN-CLT PASS",SF
4328,56653,"CLT-CAN PASS",SF
4329,56654,"MAQ-CLT PASS",SF
4330,56655,"CAN-MAQ PASS",SF
4331,56656,"MAQ-CAN PASS",SF
4332,56659,"CAN-CHV PASE",SF
4333,56661,"CHV-MAQ PASS",SF
4334,56663,"TCR-CLT PASS",SF
4335,56664,"CLT-TCR PASS",SF
4336,56665,"KGQ-BYNDOOR",SF
4337,56666,"BYNDOOR-KGQ",SF
4338,56700,"MDU-PUU PASS",SF
4339,56701,"QLN-MDU PASS",SF
4340,56703,"TPJ-DG PASS",SF
4341,56704,"DG-TPJ PASS",SF
4342,56705,"VM-MDU PASSE",SF
4343,56706,"MDU-VM PASSE",SF
4344,56707,"DG - MDU PAS",SF
4345,56708,"MDU-DG PASS",SF
4346,56709,"PLNI-MDU PAS",SF
4347,56710,"MDU-PLNI PAS",SF
4348,56711,"KIK-TPJ PASS",SF
4349,56714,"TPJ-KIK PASS",SF
4350,56715,"KANNIYAKUMAR",SF
4351,56716,"PUNALUR PASS",SF
4352,56717,"CAPE TEN PAS",SF
4353,56718,"TEN NCJ PASS",SF
4354,56719,"NCJ-CAPE PAS",SF
4355,56721,"MDU-RMM PASS",SF
4356,56722,"RMM-MDU PASS",SF
4357,56726,"RMM - MDU  P",SF
4358,56731,"MDU-SCT PASS",SF
4359,56732,"SCT-MDU PASS",SF
4360,56735,"MDU-SCT  PAS",SF
4361,56741,"TN-TEN PASSE",SF
4362,56742,"TEN-TN PASSE",SF
4363,56763,"TEN-TCN",SF
4364,56767,"TN-TCN PASS",SF
4365,56768,"TCN-TN PASS",SF
4366,56769,"PGT-TCN PASS",SF
4367,56770,"TCN-PGT PASS",SF
4368,56796,"SCT-TEN PASS",SF
4369,56797,"TEN-AYVN PAS",SF
4370,56798,"AYVN-TEN PAS",SF
4371,56799,"TEN-SCT PASS",SF
4372,56811,"MV TPJ PASSR",SF
4373,56812,"TPJ MV PASSR",SF
4374,56819,"KMU TJ PASSR",SF
4375,56820,"TJ KMU PASSR",SF
4376,56821,"MV-TEN PASSE",SF
4377,56822,"TEN-MV PASSE",SF
4378,56823,"MV-TPJ PASSE",SF
4379,56824,"TPJ-MV PASSE",SF
4380,56825,"ED/MV-TEN PA",SF
4381,56826,"TEN-ED/MV PA",SF
4382,56829,"TPJ-RMM PASS",SF
4383,56830,"RMM-TPJ PASS",SF
4384,56839,"JTJ ED PASSR",SF
4385,56840,"ED JTJ PASSR",SF
4386,56841,"TPJ ED PASSR",SF
4387,56842,"ED TPJ PASS",SF
4388,56843,"TPJ ED  PASS",SF
4389,56844,"ED TPJ PASSR",SF
4390,56845,"JTJ -  ED PA",SF
4391,56859,"TBM  VM  PAS",SF
4392,56860,"VM  TBM PASS",SF
4393,56861,"VM-PDY PASS",SF
4394,56862,"PDY-VM-PASS",SF
4395,56864,"PDY-VM PASSR",SF
4396,56866,"PDY-VM PASS",SF
4397,56871,"MV-TVR PASSR",SF
4398,56872,"TVR-MV",SF
4399,56873,"VM  MV PASSR",SF
4400,56874,"MV  VM PASSR",SF
4401,56875,"VM-MV PASSR.",SF
4402,56876,"MV-VM PASSR.",SF
4403,56878,"MV VM PASSR",SF
4404,56880,"TVR-MV PASSR",SF
4405,56881,"KPD-VM PASSR",SF
4406,56882,"VM-TPTY PASS",SF
4407,56883,"KPD -VM PASS",SF
4408,56885,"TPTY-VM PASS",SF
4409,56886,"VM-KPD PASSR",SF
4410,56889,"TPTY-KPD PAS",SF
4411,56903,"SUR-DWR PASS",SF
4412,56904,"DWR-SUR PASS",SF
4413,56905,"BJP-UBL PASS",SF
4414,56906,"UBL-BJP PASS",SF
4415,56907,"UBL - DWR PA",SF
4416,56909,"SBC-HPT PASS",SF
4417,56910,"HPT-SBC FAST",SF
4418,56911,"JRU-UBL  PAS",SF
4419,56912,"UBL-JRU PASS",SF
4420,56913,"SBC-UBL FAST",SF
4421,56914,"UBL-SBC FAST",SF
4422,56915,"JRU-UBL PASS",SF
4423,56921,"UBL-BGM FAST",SF
4424,56922,"BGM-UBL FAST",SF
4425,56925,"SBC-TK FAST",SF
4426,56926,"TK-SBC FAST",SF
4427,56961,"QLM-VSG",SF
4428,56962,"VSG-QLM PASS",SF
4429,56963,"QLM-VSG PASS",SF
4430,56964,"VSG-QLM",SF
4431,57121,"RAMGIRI",SF
4432,57123,"SINGARENI",SF
4433,57129,"BJP-BMO PASS",SF
4434,57130,"HYB-BJP PASS",SF
4435,57133,"BJP-SUR PASS",SF
4436,57134,"BJP PASS",SF
4437,57135,"NGP-KZJ PASS",SF
4438,57136,"KZJ-AJNI PAS",SF
4439,57145,"PASS",SF
4440,57155,"WADIPASS",SF
4441,57225,"BZA-VSKP-PAS",SF
4442,57226,"VSKP-BZA-PAS",SF
4443,57229,"MTM-VSKP PAS",SF
4444,57230,"VSKP-MTM PAS",SF
4445,57231,"COA PASS",SF
4446,57232,"COA-BZA-GNT",SF
4447,57238,"BZA-KZJ PASS",SF
4448,57240,"MASPASS",SF
4449,57255,"COA-VSKP PSG",SF
4450,57256,"VSKP-COA PSG",SF
4451,57257,"TPTY-COA PAS",SF
4452,57258,"COA-TPTY PAS",SF
4453,57264,"BVRM/VSKP PA",SF
4454,57265,"NS PASS",SF
4455,57271,"BZA-RGDA PAS",SF
4456,57272,"RGDA-BZA PAS",SF
4457,57273,"UBL-TPTY PAS",SF
4458,57274,"TPTY-UBL PAS",SF
4459,57305,"KCG-GNT PASS",SF
4460,57306,"GNT-KCG PASS",SF
4461,57307,"KCG-MED PASS",SF
4462,57308,"MED-KCG PASS",SF
4463,57317,"MCLA PASS",SF
4464,57320,"GNT PASS",SF
4465,57324,"NDKD PASS",SF
4466,57326,"KCG PASS",SF
4467,57328,"DHNE PASS",SF
4468,57330,"PAAS",SF
4469,57401,"KPD PASSENGE",SF
4470,57403,"DEMU",DEMU
4471,57404,"KPD-TPTY PAS",SF
4472,57411,"TPTY-GDR PAS",SF
4473,57412,"TPTY PASS",SF
4474,57426,"GTL-KCG-PASS",SF
4475,57429,"GDR PASS",SF
4476,57435,"KRNT PASS",SF
4477,57436,"SC PASS",SF
4478,57447,"MBNR PASS",SF
4479,57448,"MBNR-MZL PAS",SF
4480,57451,"JRUPASS",SF
4481,57452,"JRUPAS",SF
4482,57456,"MBNR-KCG PAS",SF
4483,57473,"KCG-BDHN PAS",SF
4484,57474,"BDHN-MBNR  P",SF
4485,57475,"TPTY-GTL PAS",SF
4486,57476,"GTL-TPTY PAS",SF
4487,57477,"TPTY-KRYP  P",SF
4488,57478,"KYND-TPTY PA",SF
4489,57486,"MZL-KCG PASS",SF
4490,57502,"BDHN-MZL PAS",SF
4491,57503,"MZL-BDHN PAS",SF
4492,57512,"PAU PASS",SF
4493,57515,"DD-NED PASS",SF
4494,57516,"NED-DD PASS",SF
4495,57517,"HYB-TDU PASS",SF
4496,57518,"TDU-HYB PASS",SF
4497,57521,"PARLI-PAU PA",SF
4498,57522,"PAU-PARLI  S",SF
4499,57539,"PRLI PASS",SF
4500,57540,"PBN PASS",SF
4501,57541,"NED PASS",SF
4502,57542,"MMR PASS",SF
4503,57548,"HYB PASS",SF
4504,57549,"HYB-AWB PASS",SF
4505,57550,"AWB-HYB PASS",SF
4506,57553,"PRLI-ADB PAS",SF
4507,57554,"ADB-PRLI-PAS",SF
4508,57558,"NZB PASS",SF
4509,57562,"MMR-KCG- PAS",SF
4510,57563,"HYB-PBN PASS",SF
4511,57564,"NED-HYB PASS",SF
4512,57590,"NSL PASS",SF
4513,57594,"MED PASS",SF
4514,57601,"KCG-NZB PASS",SF
4515,57602,"NZB-KCG PASS",SF
4516,57605,"SC-VKB PASSE",SF
4517,57606,"VKB-KCG PASS",SF
4518,57625,"SC-MUGR FAST",SF
4519,57626,"MUGR-SC FAST",SF
4520,57628,"SUR PASS",SF
4521,57631,"RC PASS",SF
4522,57632,"GR PASS",SF
4523,57641,"BGK PASS",SF
4524,57642,"BGK-SUR PASS",SF
4525,57649,"WADI PASS",SF
4526,57651,"SC-RAL PASS",SF
4527,57657,"MUGR-KZJ PAS",SF
4528,57658,"KZJ-MUGR PAS",SF
4529,57659,"FM PASS",SF
4530,57685,"SUR-BJP PASS",SF
4531,57688,"KCG-NZB",SF
4532,58001,"HWH  PURI  P",SF
4533,58002,"PURI SRC  PA",SF
4534,58003,"HWH-BHC PASS",SF
4535,58004,"BHC-HWH PASS",SF
4536,58005,"KGP-KUR PASS",SF
4537,58006,"KUR-KGP PASS",SF
4538,58007,"KGP-BHC PASS",SF
4539,58008,"BHC-KGP PASS",SF
4540,58009,"KGP JJKR PAS",SF
4541,58010,"JJKR  KGP PA",SF
4542,58011,"HWH-ADRA CKP",SF
4543,58012,"CKP-ADRA-HWH",SF
4544,58013,"HWH BKSC PAS",SF
4545,58014,"BKSC HWH PAS",SF
4546,58015,"HWH ADRA SHI",SF
4547,58016,"ADRA HWH SHI",SF
4548,58017,"KGP - ASN PA",SF
4549,58018,"ASN - KGP PA",SF
4550,58019,"ADRA ASANSOL",SF
4551,58020,"ASN ADRA PAS",SF
4552,58021,"KGP TATA PAS",SF
4553,58022,"TATA KGP  PA",SF
4554,58023,"TATA BRKA PA",SF
4555,58025,"KGP HTE PASS",SF
4556,58026,"HTE KGP PASS",SF
4557,58029,"BLS BHC PASS",SF
4558,58030,"BHC BLS PASS",SF
4559,58031,"CKU - TATA P",SF
4560,58032,"TATA - CKU P",SF
4561,58033,"BKSC-RNC PAS",SF
4562,58034,"RNC-BKSC PAS",SF
4563,58103,"TATA BBN PAS",SF
4564,58104,"BBN TATA PAS",SF
4565,58109,"TATA-GUA PAS",SF
4566,58110,"GUA-TATA PAS",SF
4567,58111,"TATA - ITR P",SF
4568,58112,"ITR  TATA PA",SF
4569,58113,"TATA BSP PAS",SF
4570,58114,"BSP TATA PAS",SF
4571,58117,"JSG GONDIA P",SF
4572,58118,"GONDIA JSG P",SF
4573,58131,"ROU-SBP-PURI",SF
4574,58132,"PURI-SBP- RO",SF
4575,58133,"ROU-JSG PASS",SF
4576,58134,"JSG-ROU PASS",SF
4577,58135,"JSG-SBP  PAS",SF
4578,58136,"SBP-JSG PASS",SF
4579,58137,"JSG-SBP PASS",SF
4580,58143,"TATA - HTE P",SF
4581,58151,"BRMP BXF PAS",SF
4582,58152,"BXF  BRMP PA",SF
4583,58161,"HTE JSG PASS",SF
4584,58162,"JSG HTE PASS",SF
4585,58163,"GBA-RNC PASS",SF
4586,58164,"HTE-BOA PASS",SF
4587,58201,"BSP-R PASSEN",SF
4588,58202,"R-BSP PASSEN",SF
4589,58203,"GAD-R PASSEN",SF
4590,58204,"R-GAD PASSEN",SF
4591,58205,"R-ITR PASSEN",SF
4592,58206,"ITR-R PASSEN",SF
4593,58207,"R-JNRD PASSE",SF
4594,58208,"JNRD-R PASSE",SF
4595,58209,"GAD-BSP PASS",SF
4596,58210,"BSP-GAD PASS",SF
4597,58213,"TIG-BSP PASS",SF
4598,58214,"BSP-TIG PASS",SF
4599,58217,"TIG-R PASS",SF
4600,58218,"R-TIG PASS",SF
4601,58219,"BSP - CHRM P",SF
4602,58220,"CHRM - BSP P",SF
4603,58221,"CHRM - CHD P",SF
4604,58222,"CHD - CHRM P",SF
4605,58223,"MDGR-ABKP PA",SF
4606,58224,"ABKP-APR PAS",SF
4607,58227,"APR - MDGR P",SF
4608,58301,"SBP-KRPU PAS",SF
4609,58302,"KRPU-SBP PAS",SF
4610,58303,"SBP-LJR-JNRD",SF
4611,58304,"JNR-LJR-SBP",SF
4612,58401,"CTC-PRDP",SF
4613,58402,"PRDP-CTC",SF
4614,58403,"KUR-PURI PAS",SF
4615,58404,"PURI-KUR PAS",SF
4616,58408,"BBS-BHC PASS",SF
4617,58411,"BBS-BAM PASS",SF
4618,58412,"BAM-BBS PASS",SF
4619,58413,"TLHR-PURI PA",SF
4620,58414,"PURI-TLHR PA",SF
4621,58415,"CTC-PURI PAS",SF
4622,58416,"PURI-CTC PAS",SF
4623,58417,"PURI-GNPR PA",SF
4624,58418,"GNPR-PURI PA",SF
4625,58419,"BBS-PSA PASS",SF
4626,58420,"PSA-BBS PASS",SF
4627,58421,"ANGL-PURI PA",SF
4628,58422,"PURI-ANGL PA",SF
4629,58423,"BHC-CTC",SF
4630,58424,"CTC-BHC",SF
4631,58425,"KDJR-BBS FAS",SF
4632,58426,"BBS-KDJR FAS",SF
4633,58427,"PSA-GNPR PAS",SF
4634,58428,"GNPR-PSA PAS",SF
4635,58429,"KUR-NYGT PAS",SF
4636,58430,"NYGT-KUR PAS",SF
4637,58433,"CTC-BAM FAST",SF
4638,58434,"BAM-CTC  FAS",SF
4639,58501,"VSKP-KRDL PA",SF
4640,58502,"KRDL-VSKP",SF
4641,58503,"RGDA-VSKP PA",SF
4642,58504,"VSKP-RGDA PA",SF
4643,58505,"GNPR-VSKP PA",SF
4644,58506,"VSKP-GNPR PA",SF
4645,58525,"PSA-VSKP PAS",SF
4646,58526,"VSKP-PSA PAS",SF
4647,58527,"R-VSKP PASS",SF
4648,58528,"VSKP-R PASSE",SF
4649,58529,"DURG-VSKP PA",SF
4650,58530,"VSKP-DURG PA",SF
4651,58532,"VSKP - PSA P",SF
4652,58533,"CTC-PSA PASS",SF
4653,58534,"PSA-CTC PASS",SF
4654,58537,"KRPU-VSKP PA",SF
4655,58538,"VSKP-KRPU PA",SF
4656,58601,"KGP ADRA PAS",SF
4657,58602,"ADRA KGP PAS",SF
4658,58603,"KGP GOMO PAS",SF
4659,58604,"GOMO KGP PAS",SF
4660,58621,"ADRA BARKAKA",SF
4661,58622,"BARKAKANA AD",SF
4662,58651,"RNC LAD PASS",SF
4663,58652,"LAD RNC PASS",SF
4664,58653,"RNC BICI -TO",SF
4665,58654,"TORI-BICI -",SF
4666,58655,"RNC-LAD PASS",SF
4667,58658,"LAD-RNC PASS",SF
4668,58659,"HTE-ROU PASS",SF
4669,58660,"ROU-HTE PASE",SF
4670,58661,"TATA-HTE PAS",SF
4671,58662,"HTE TATA PAS",SF
4672,58701,"SDL - ABKP P",SF
4673,58702,"ABKP - SDL P",SF
4674,58711,"KENDRI-DHAMT",SF
4675,58712,"DHAMTARI-KEN",SF
4676,58717,"KENDRI-RAJIM",SF
4677,58718,"RAJIM-KENDRI",SF
4678,58719,"ABHANPUR-RAJ",SF
4679,58720,"RAJIM-ABHANP",SF
4680,58801,"BPQ - G PASS",SF
4681,58802,"G - BPQ PASS",SF
4682,58805,"CAF - G PASS",SF
4683,58806,"G - WSA PASS",SF
4684,58808,"WSA - CAF PA",SF
4685,58809,"RTK-ITR LOCA",SF
4686,58810,"NGP-RTK LOCA",SF
4687,58811,"RTK-NGP LOCA",SF
4688,58812,"ITR- RTK LOC",SF
4689,58815,"ITR - TRDI L",SF
4690,58816,"TRDI - ITR L",SF
4691,58817,"TMR-TRDI LOC",SF
4692,58818,"TRDI-TMR LOC",SF
4693,58843,"ITR-NAB PASS",SF
4694,58844,"NAB-ITR PASS",SF
4695,58877,"ITR NAB PASS",SF
4696,58878,"NAB ITR PASS",SF
4697,59013,"BHUSAVAL PAS",SF
4698,59014,"SURAT PASSEN",SF
4699,59023,"BCT BL PASS",SF
4700,59024,"BL BCT PASS",SF
4701,59037,"VIRAR ST PAS",SF
4702,59038,"SURAT VR PAS",SF
4703,59039,"VR BL SHUTTL",SF
4704,59040,"VAPI VR SHUT",SF
4705,59045,"VAPI PASSENG",SF
4706,59046,"BL BDTS PASS",SF
4707,59048,"SURAT BL PAS",SF
4708,59049,"VALSAD VG  P",SF
4709,59050,"VG VALSAD PA",SF
4710,59076,"BSL ST BCT P",SF
4711,59101,"BRC KATHANA",SF
4712,59102,"KATHANA BRC",SF
4713,59117,"PRTN-BDE",SF
4714,59118,"CTD - BRC",SF
4715,59119,"BRC - CTD",SF
4716,59120,"CTD - PRTN P",SF
4717,59121,"PRTN - BDE P",SF
4718,59122,"BDE-PRTN PAS",SF
4719,59151,"ND - MODASA",SF
4720,59152,"MODASA - ND",SF
4721,59153,"ND-MDSA PASS",SF
4722,59154,"MDSA - ND PA",SF
4723,59161,"BHARUCH ANND",SF
4724,59162,"ANND BHARUCH",SF
4725,59163,"ANND VTL PAS",SF
4726,59164,"VTL ANND PAS",SF
4727,59167,"AKV-RAJ-AKV",SF
4728,59201,"PIT - BVC PA",SF
4729,59202,"BVC - PIT PA",SF
4730,59203,"SUNR-BVC PAS",SF
4731,59204,"BVC-SUNR FAS",SF
4732,59205,"WSJ PBR PASS",SF
4733,59206,"PBR WSJ PASS",SF
4734,59207,"BVC OKHA PAS",SF
4735,59208,"BHAVNAGAR PA",SF
4736,59211,"RJT PBR FAST",SF
4737,59212,"PBR RJT FAST",SF
4738,59213,"BNVD PBR PAS",SF
4739,59214,"PBR BNVDPASS",SF
4740,59216,"PBR BNVD PAS",SF
4741,59225,"BVC - MHV PA",SF
4742,59226,"MHV - BVC PA",SF
4743,59227,"BTD - BVC PA",SF
4744,59228,"BVC - BTD PA",SF
4745,59229,"DHG - BVC PA",SF
4746,59230,"BVC - DHG PA",SF
4747,59231,"SUNR - BTD P",SF
4748,59232,"BTD - SUNR P",SF
4749,59233,"SUNR BTD PAS",SF
4750,59235,"DLJ - MHV PA",SF
4751,59236,"MHV - DLJ PA",SF
4752,59243,"RJU - MHV PA",SF
4753,59244,"MHV - RJU PA",SF
4754,59271,"SUNR - BVC P",SF
4755,59272,"BVC - SUNR P",SF
4756,59297,"PBR-SMNH PAS",SF
4757,59298,"SMNH-PBR PAS",SF
